"x","y","z","Stardesc","Multiple","Colour","Name","Planet Count","Atmosphere","Temperature","Biosphere","Population","TechLevel","World Tag 1","World Tag 2","GalacticX","GalacticY","clusterNum","mapcolour","FullName"
27,13.8,0,"Type'M'flare star",2,"#C80000","Ho´~pu´","5","Corrosive, and invasive atmosphere|Airless/Thin Atmosphere|Breathable Mix|Corrosive, and invasive atmosphere|Airless/Thin Atmosphere|","Burning|Warm|Variable cold-to-temperate|Variable cold-to-temperate|Temperate|","No native biosphere|Biosphere remnants|Biosphere remnants|Human-miscible biosphere|Engineered biosphere|","Outpost|Hundreds of thousands|Billions|Millions|Millions|","3. Twentieth-century|5. Pretech|4. Baseline postech|1. Medieval|4. with specialties or surviving pretech|","Area 51|Colonized Population|Out of Contact|Area 51|Alien Ruins|","Area 51|Colonized Population|Out of Contact|Area 51|Alien Ruins|",81027,99263.8,"8","#a9a9a9","Ho´~pu´"
2,220.8,0,"Type'M'flare star",0,"#C80000","","3","Breathable Mix|Breathable Mix|Corrosive, and invasive atmosphere|","Warm|Variable cold-to-temperate|Variable cold-to-temperate|","Human-miscible biosphere|Biosphere remnants|Engineered biosphere|","Hundreds of thousands|Millions|Aliens|","1. Medieval|4. Baseline postech|3. Twentieth-century|","Altered Humanity|Out of Contact|Civil War|","Altered Humanity|Out of Contact|Civil War|",81002,99470.8,"8","#a9a9a9","Gard"
12,57.04,-1,"Faint type'M'red star",0,"#C80000","","2","Airless/Thin Atmosphere|Breathable Mix|","Temperate|Warm|","Immiscible biosphere|Immiscible biosphere|","Millions|Millions|","5. Pretech|4. with specialties or surviving pretech|","Civil War|Altered Humanity|","Civil War|Altered Humanity|",81012,99307.04,"8","#a9a9a9","Pulou"
17,183.08,-144,"Type'M'flare star",0,"#C80000","Shoumointru´~me´","4","Invasive, toxic atmosphere|Breathable Mix|Invasive, toxic atmosphere|Corrosive, and invasive atmosphere|","Frozen|Temperate|Variable cold-to-temperate|Variable cold-to-temperate|","No native biosphere|No native biosphere|Biosphere remnants|Human-miscible biosphere|","Hundreds of thousands|Tens of thousands|Billions|Hundreds of thousands|","3. Twentieth-century|1. Medieval|4. Baseline postech|4. Baseline postech|","Cold War|Cold War|Out of Contact|Cold War|","Cold War|Cold War|Out of Contact|Cold War|",81017,99433.08,"8","#a9a9a9","Shoumointru´~me´"
5,149.96,0,"Type'M'flare star",0,"#C80000","Mali","3","Breathable Mix|Inert Gas|Breathable Mix|","Temperate|Warm|Variable cold-to-temperate|","Human-miscible biosphere|Engineered biosphere|Biosphere remnants|","Hundreds of thousands|Aliens|Billions|","4. Baseline postech|4. Baseline postech|4. Baseline postech|","Altered Humanity|Bubble Cities|Out of Contact|","Altered Humanity|Bubble Cities|Out of Contact|",81005,99399.96,"8","#a9a9a9","Mali"
1,62.56,0,"Type'M'flare star",0,"#C80000","","1","Inert Gas|","Variable temperate-to-warm|","Microbial life|","Millions|","4. with specialties or surviving pretech|","Colonized Population|","Colonized Population|",81001,99312.56,"8","#a9a9a9","Nguke´r"
91,42.32,-1,"Type'M'red star",0,"#C80000","","4","Breathable Mix|Airless/Thin Atmosphere|Breathable Mix|Corrosive, and invasive atmosphere|","Cold|Variable temperate-to-warm|Variable cold-to-temperate|Variable cold-to-temperate|","No native biosphere|No native biosphere|Biosphere remnants|Human-miscible biosphere|","Millions|Billions|Billions|Billions|","3. Twentieth-century|2. Nineteenth-century|4. Baseline postech|4. Baseline postech|","Area 51|Cold War|Out of Contact|Abandoned Colony|","Area 51|Cold War|Out of Contact|Abandoned Colony|",81091,99292.32,"8","#a9a9a9","Gamime´"
114,184.92,-68,"Type'M'flare star",0,"#C80000","","2","Breathable Mix|Airless/Thin Atmosphere|","Cold|Frozen|","Immiscible biosphere|Hybrid biosphere|","Hundreds of thousands|Aliens|","4. Baseline postech|2. Nineteenth-century|","Altered Humanity|Cold War|","Altered Humanity|Cold War|",81114,99434.92,"8","#a9a9a9","Ginno´yn"
40,157.32,0,"Type'M'flare star",1,"#C80000","","5","Corrosive, and invasive atmosphere|Inert Gas|Corrosive, and invasive atmosphere|Invasive, toxic atmosphere|Corrosive, and invasive atmosphere|","Temperate|Variable cold-to-temperate|Burning|Frozen|Cold|","Microbial life|Biosphere remnants|Microbial life|Biosphere remnants|No native biosphere|","Millions|Hundreds of thousands|Hundreds of thousands|Tens of thousands|Aliens|","5. Pretech|3. Twentieth-century|4. Baseline postech|1. Medieval|4. Baseline postech|","Bubble Cities|Out of Contact|Altered Humanity|Out of Contact|Altered Humanity|","Bubble Cities|Out of Contact|Altered Humanity|Out of Contact|Altered Humanity|",81040,99407.32,"8","#a9a9a9","Sho´yard"
2,77.28,-8,"Type'M'flare star",0,"#C80000","Kurtu","3","Breathable Mix|Corrosive|Corrosive, and invasive atmosphere|","Temperate|Frozen|Variable cold-to-temperate|","Human-miscible biosphere|Biosphere remnants|Engineered biosphere|","Hundreds of thousands|Hundreds of thousands|Millions|","3. Twentieth-century|2. Nineteenth-century|4. Baseline postech|","Area 51|Out of Contact|Civil War|","Area 51|Out of Contact|Civil War|",81002,99327.28,"8","#a9a9a9","Kurtu"
221,57.96,-1,"Type'K'orange star",0,"#C88800","","2","Airless/Thin Atmosphere|Corrosive|","Cold|Temperate|","Engineered biosphere|Human-miscible biosphere|","Millions|Tens of thousands|","4. Baseline postech|1. Medieval|","Alien Ruins|Alien Ruins|","Alien Ruins|Alien Ruins|",81221,99307.96,"8","#a9a9a9","Hu´~nnuds"
83,89.24,-90,"Type'M'flare star",0,"#C80000","Ho´~u´~","4","Thick atmosphere, breathable with a pressure mask|Breathable Mix|Corrosive, and invasive atmosphere|Breathable Mix|","Burning|Frozen|Temperate|Warm|","Immiscible biosphere|Biosphere remnants|Human-miscible biosphere|Immiscible biosphere|","Millions|Hundreds of thousands|Hundreds of thousands|Millions|","4. Baseline postech|2. Nineteenth-century|4. with specialties or surviving pretech|4. with specialties or surviving pretech|","Bubble Cities|Out of Contact|Bubble Cities|Bubble Cities|","Bubble Cities|Out of Contact|Bubble Cities|Bubble Cities|",81083,99339.24,"8","#a9a9a9","Ho´~u´~"
83,175.72,0,"Type'M'flare star",0,"#C80000","","3","Breathable Mix|Breathable Mix|Corrosive|","Temperate|Variable cold-to-temperate|Variable cold-to-temperate|","Biosphere remnants|Biosphere remnants|No native biosphere|","Millions|Billions|Tens of thousands|","1. Medieval|4. Baseline postech|1. Medieval|","Badlands World|Out of Contact|Cold War|","Badlands World|Out of Contact|Cold War|",81083,99425.72,"8","#a9a9a9","Ku´~mi"
88,168.36,-1,"Type'M'flare star",1,"#C80000","","1","Inert Gas|","Cold|","No native biosphere|","Hundreds of thousands|","3. Twentieth-century|","Cold War|","Cold War|",81088,99418.36,"8","#a9a9a9","Ki~aks"
88,205.16,-2,"Type'M'red star",1,"#C80000","Ne´bo~nou","4","Breathable Mix|Corrosive|Corrosive, and invasive atmosphere|Breathable Mix|","Temperate|Variable cold-to-temperate|Temperate|Temperate|","Microbial life|Biosphere remnants|Human-miscible biosphere|Hybrid biosphere|","Tens of thousands|Hundreds of thousands|Failed colony|Failed colony|","4. Baseline postech|3. Twentieth-century|2. Nineteenth-century|4. Baseline postech|","Bubble Cities|Out of Contact|Bubble Cities|Desert World|","Bubble Cities|Out of Contact|Bubble Cities|Desert World|",81088,99455.16,"8","#a9a9a9","Ne´bo~nou"
83,57.04,-1,"Type'M'red star",0,"#C80000","Tuntu","4","Thick atmosphere, breathable with a pressure mask|Breathable Mix|Breathable Mix|Breathable Mix|","Warm|Temperate|Temperate|Temperate|","Hybrid biosphere|Hybrid biosphere|Human-miscible biosphere|Biosphere remnants|","Hundreds of thousands|Tens of thousands|Hundreds of thousands|Millions|","2. Nineteenth-century|0. Stone age|4. Baseline postech|4. Baseline postech|","Civil War|Out of Contact|Civil War|Altered Humanity|","Civil War|Out of Contact|Civil War|Altered Humanity|",81083,99557.04,"8","#a9a9a9","Tuntu"
225,168.36,-64,"Type'G'yellow star",0,"#C8DC00","Hiyn","3","Breathable Mix|Inert Gas|Breathable Mix|","Cold|Temperate|Temperate|","No native biosphere|Human-miscible biosphere|Human-miscible biosphere|","Hundreds of thousands|Tens of thousands|Hundreds of thousands|","4. Baseline postech|4. Baseline postech|4. Baseline postech|","Abandoned Colony|Desert World|Bubble Cities|","Abandoned Colony|Desert World|Bubble Cities|",81225,99668.36,"8","#a9a9a9","Hiyn"
168,221.72,-108,"Faint type'M'red star",3,"#C80000","","2","Corrosive, and invasive atmosphere|Invasive, toxic atmosphere|","Temperate|Temperate|","Biosphere remnants|No native biosphere|","Aliens|Hundreds of thousands|","3. Twentieth-century|3. Twentieth-century|","Colonized Population|Badlands World|","Colonized Population|Badlands World|",81168,99721.72,"8","#a9a9a9","Yu´skanni"
119,109.48,-160,"Type'M'red star",2,"#C80000","","1","Breathable Mix|","Variable temperate-to-warm|","Human-miscible biosphere|","Hundreds of thousands|","2. Nineteenth-century|","Desert World|","Desert World|",81119,99609.48,"8","#a9a9a9","Gasiyo´yo"
30,28.52,-64,"Type'M'flare star",0,"#C80000","Mai~pi","4","Airless/Thin Atmosphere|Corrosive, and invasive atmosphere|Breathable Mix|Breathable Mix|","Frozen|Variable cold-to-temperate|Temperate|Warm|","Microbial life|Immiscible biosphere|Human-miscible biosphere|Immiscible biosphere|","Tens of thousands|Millions|Hundreds of thousands|Aliens|","4. with specialties or surviving pretech|3. Twentieth-century|3. Twentieth-century|3. Twentieth-century|","Desert World|Colonized Population|Bubble Cities|Desert World|","Desert World|Colonized Population|Bubble Cities|Desert World|",81030,99528.52,"8","#a9a9a9","Mai~pi"
239,10.12,0,"Faint type'M'red star",1,"#C80000","","3","Invasive, toxic atmosphere|Thick atmosphere, breathable with a pressure mask|Inert Gas|","Variable cold-to-temperate|Temperate|Temperate|","Human-miscible biosphere|No native biosphere|Human-miscible biosphere|","Millions|Hundreds of thousands|Hundreds of thousands|","4. with specialties or surviving pretech|4. Baseline postech|4. Baseline postech|","Civil War|Altered Humanity|Civil War|","Civil War|Altered Humanity|Civil War|",81239,99510.12,"8","#a9a9a9","Ngui~pu´"
5,169.28,-60,"Type'M'flare star",0,"#C80000","Gilougask","2","Breathable Mix|Airless/Thin Atmosphere|","Variable cold-to-temperate|Temperate|","Human-miscible biosphere|Microbial life|","Millions|Millions|","4. Baseline postech|4. with specialties or surviving pretech|","Abandoned Colony|Abandoned Colony|","Abandoned Colony|Abandoned Colony|",81005,99669.28,"8","#a9a9a9","Gilougask"
1,62.56,0,"Type'M'flare star",0,"#C80000","","1","Inert Gas|","Variable temperate-to-warm|","Immiscible biosphere|","Hundreds of thousands|","2. Nineteenth-century|","Cold War|","Cold War|",81001,99562.56,"8","#a9a9a9","Nguke´r"
91,42.32,-1,"Type'M'red star",0,"#C80000","","4","Breathable Mix|Thick atmosphere, breathable with a pressure mask|Breathable Mix|Inert Gas|","Warm|Cold|Cold|Warm|","No native biosphere|No native biosphere|Immiscible biosphere|Hybrid biosphere|","Millions|Tens of thousands|Hundreds of thousands|Millions|","4. Baseline postech|3. Twentieth-century|4. Baseline postech|4. with specialties or surviving pretech|","Desert World|Area 51|Desert World|Abandoned Colony|","Desert World|Area 51|Desert World|Abandoned Colony|",81091,99542.32,"8","#a9a9a9","Gamime´"
114,184.92,-68,"Type'M'flare star",0,"#C80000","","3","Breathable Mix|Breathable Mix|Breathable Mix|","Temperate|Cold|Warm|","Microbial life|No native biosphere|No native biosphere|","Millions|Tens of thousands|Tens of thousands|","4. Baseline postech|3. Twentieth-century|1. Medieval|","Colonized Population|Area 51|Bubble Cities|","Colonized Population|Area 51|Bubble Cities|",81114,99684.92,"8","#a9a9a9","Ginno´yn"
40,157.32,0,"Type'M'flare star",1,"#C80000","","2","Corrosive, and invasive atmosphere|Thick atmosphere, breathable with a pressure mask|","Variable temperate-to-warm|Cold|","Immiscible biosphere|No native biosphere|","Tens of thousands|Tens of thousands|","1. Medieval|3. Twentieth-century|","Badlands World|Badlands World|","Badlands World|Badlands World|",81040,99657.32,"8","#a9a9a9","Sho´yard"
2,77.28,-8,"Type'M'flare star",0,"#C80000","","1","Breathable Mix|","Temperate|","Engineered biosphere|","Tens of thousands|","4. Baseline postech|","Area 51|","Area 51|",81002,99577.28,"8","#a9a9a9","Hu´~mi"
221,57.96,-1,"Type'K'orange star",0,"#C88800","","4","Airless/Thin Atmosphere|Breathable Mix|Breathable Mix|Breathable Mix|","Warm|Temperate|Cold|Warm|","No native biosphere|No native biosphere|Immiscible biosphere|No native biosphere|","Hundreds of thousands|Hundreds of thousands|Tens of thousands|Millions|","1. Medieval|3. Twentieth-century|4. Baseline postech|2. Nineteenth-century|","Desert World|Badlands World|Bubble Cities|Desert World|","Desert World|Badlands World|Bubble Cities|Desert World|",81221,99557.96,"8","#a9a9a9","Hu´~nnuds"
83,89.24,-90,"Type'M'flare star",0,"#C80000","","3","Thick atmosphere, breathable with a pressure mask|Breathable Mix|Breathable Mix|","Burning|Cold|Variable temperate-to-warm|","Engineered biosphere|No native biosphere|Microbial life|","Hundreds of thousands|Tens of thousands|Hundreds of thousands|","2. Nineteenth-century|3. Twentieth-century|2. Nineteenth-century|","Civil War|Area 51|Bubble Cities|","Civil War|Area 51|Bubble Cities|",81083,99589.24,"8","#a9a9a9","Bengep"
83,175.72,0,"Type'M'flare star",0,"#C80000","","2","Breathable Mix|Inert Gas|","Variable cold-to-temperate|Cold|","Immiscible biosphere|Human-miscible biosphere|","Hundreds of thousands|Aliens|","2. Nineteenth-century|3. Twentieth-century|","Abandoned Colony|Altered Humanity|","Abandoned Colony|Altered Humanity|",81083,99675.72,"8","#a9a9a9","Ku´~mi"
88,168.36,-1,"Type'M'flare star",1,"#C80000","","1","Inert Gas|","Variable cold-to-temperate|","Human-miscible biosphere|","Millions|","0. Stone age|","Colonized Population|","Colonized Population|",81088,99668.36,"8","#a9a9a9","Ki~aks"
88,205.16,-2,"Type'M'red star",1,"#C80000","Mepa","4","Breathable Mix|Inert Gas|Breathable Mix|Breathable Mix|","Variable cold-to-temperate|Cold|Temperate|Warm|","Human-miscible biosphere|No native biosphere|Human-miscible biosphere|Engineered biosphere|","Tens of thousands|Tens of thousands|Hundreds of thousands|Millions|","3. Twentieth-century|4. Baseline postech|4. Baseline postech|4. Baseline postech|","Abandoned Colony|Cold War|Bubble Cities|Altered Humanity|","Abandoned Colony|Cold War|Bubble Cities|Altered Humanity|",81088,99705.16,"8","#a9a9a9","Mepa"
166,205.16,-70,"Type'K'orange star",0,"#C88800","Ro~d","3","Breathable Mix|Airless/Thin Atmosphere|Breathable Mix|","Variable temperate-to-warm|Burning|Temperate|","Hybrid biosphere|Engineered biosphere|Human-miscible biosphere|","Outpost|Hundreds of thousands|Hundreds of thousands|","4. Baseline postech|5. Pretech|4. Baseline postech|","Alien Ruins|Cold War|Bubble Cities|","Alien Ruins|Cold War|Bubble Cities|",81166,99705.16,"8","#a9a9a9","Ro~d"
127,233.68,1,"Type'A'hot white star",1,"#C8C8C8","","5","Invasive, toxic atmosphere|Breathable Mix|Thick atmosphere, breathable with a pressure mask|Airless/Thin Atmosphere|Thick atmosphere, breathable with a pressure mask|","Variable temperate-to-warm|Variable temperate-to-warm|Variable temperate-to-warm|Variable cold-to-temperate|Cold|","Immiscible biosphere|Immiscible biosphere|Hybrid biosphere|Human-miscible biosphere|Immiscible biosphere|","Millions|Billions|Billions|Millions|Hundreds of thousands|","4. Baseline postech|0. Stone age|4. with specialties or surviving pretech|4. Baseline postech|2. Nineteenth-century|","Altered Humanity|Alien Ruins|Desert World|Civil War|Bubble Cities|","Altered Humanity|Alien Ruins|Desert World|Civil War|Bubble Cities|",81127,99983.68,"8","#a9a9a9","Tingus"
126,234.6,118,"Type'M'flare star",0,"#C80000","","4","Breathable Mix|Thick atmosphere, breathable with a pressure mask|Invasive, toxic atmosphere|Airless/Thin Atmosphere|","Cold|Burning|Variable temperate-to-warm|Temperate|","No native biosphere|Human-miscible biosphere|Hybrid biosphere|Human-miscible biosphere|","Tens of thousands|Millions|Billions|Millions|","4. Baseline postech|4. Baseline postech|4. with specialties or surviving pretech|5. Pretech|","Civil War|Abandoned Colony|Desert World|Abandoned Colony|","Civil War|Abandoned Colony|Desert World|Abandoned Colony|",81126,99984.6,"8","#a9a9a9","Lu´p"
46,17.48,0,"Type'M'flare star",4,"#C80000","","4","Inert Gas|Airless/Thin Atmosphere|Breathable Mix|Airless/Thin Atmosphere|","Warm|Burning|Variable temperate-to-warm|Temperate|","No native biosphere|Immiscible biosphere|Hybrid biosphere|Human-miscible biosphere|","Billions|Millions|Billions|Millions|","5. Pretech|4. Baseline postech|4. with specialties or surviving pretech|4. Baseline postech|","Abandoned Colony|Out of Contact|Desert World|Bubble Cities|","Abandoned Colony|Out of Contact|Desert World|Bubble Cities|",81046,99767.48,"8","#a9a9a9","Beyu´ro´~me´pu´re´~kn"
193,169.28,9,"Faint type'M'red star",0,"#C80000","","3","Breathable Mix|Thick atmosphere, breathable with a pressure mask|Thick atmosphere, breathable with a pressure mask|","Variable temperate-to-warm|Temperate|Variable cold-to-temperate|","Microbial life|Human-miscible biosphere|Microbial life|","Hundreds of thousands|Hundreds of thousands|Tens of thousands|","4. Baseline postech|4. Baseline postech|1. Medieval|","Out of Contact|Civil War|Civil War|","Out of Contact|Civil War|Civil War|",81193,99919.28,"8","#a9a9a9","Ye"
